image,label,nodule_id,split,image_type
"[[8.3245952e-03 7.2378465e-03 6.0269199e-03 ... 3.9373018e-04
  4.1696703e-04 3.9400556e-04]
 [1.0717903e-02 5.9852502e-03 5.2816845e-03 ... 4.1263521e-04
  5.6857022e-04 4.3605559e-04]
 [6.5242606e-03 4.1758521e-03 2.8871901e-03 ... 3.6218448e-04
  3.5870002e-04 2.9002424e-04]
 ...
 [2.8190768e-01 2.7526611e-01 1.9922853e-01 ... 1.2268961e-01
  1.9228940e-01 1.4066006e-01]
 [2.5142524e-01 2.9045555e-01 2.6075312e-01 ... 1.8640496e-01
  1.1649971e-01 1.1637577e-01]
 [1.6160452e-01 2.5900650e-01 2.1028535e-01 ... 1.4716595e-01
  1.7737365e-01 1.9263038e-01]]",1.0,1196.0,train,augmented
"[[0.29803923 0.28235295 0.29803923 ... 0.07843138 0.09411765 0.08235294]
 [0.3137255  0.29803923 0.3019608  ... 0.04313726 0.09019608 0.10196079]
 [0.32156864 0.3137255  0.30588236 ... 0.02352941 0.07843138 0.09803922]
 ...
 [0.33725491 0.34509805 0.35294119 ... 0.02352941 0.03137255 0.03529412]
 [0.34117648 0.34117648 0.35294119 ... 0.05098039 0.04705882 0.03529412]
 [0.33725491 0.34509805 0.34509805 ... 0.05490196 0.05098039 0.03921569]]",4.0,606.0,train,original
"[[0.42157978 0.41691068 0.40776843 ... 0.09563344 0.09311507 0.09292911]
 [0.42096719 0.39947492 0.42704296 ... 0.09514834 0.08768816 0.09454671]
 [0.42934385 0.39588925 0.40503046 ... 0.09633606 0.09051055 0.09323294]
 ...
 [0.40620622 0.42889121 0.41843987 ... 0.08476841 0.08637834 0.08594306]
 [0.4071739  0.43349659 0.4078986  ... 0.08276253 0.10460411 0.09175486]
 [0.41266829 0.42750764 0.41553706 ... 0.08844309 0.08704774 0.08872385]]",4.0,606.0,train,reconstructed
"[[0.40058273 0.35563594 0.36315498 ... 0.5983468  0.7009548  0.6288024 ]
 [0.39366716 0.401293   0.45914733 ... 0.6632491  0.6643977  0.64460814]
 [0.39386398 0.35353398 0.37608913 ... 0.54200894 0.59036195 0.5809166 ]
 ...
 [0.17721206 0.26446354 0.19754718 ... 0.06845511 0.06309307 0.05648305]
 [0.17640121 0.1879291  0.22797841 ... 0.04820888 0.05661524 0.04978779]
 [0.16258211 0.23547208 0.14567775 ... 0.05938179 0.04503236 0.06911732]]",4.0,606.0,train,augmented
"[[2.28342786e-02 1.68855134e-02 1.33281192e-02 ... 1.23185426e-04
  1.35596914e-04 1.53457018e-04]
 [3.10711581e-02 1.83327366e-02 1.65663473e-02 ... 1.59813455e-04
  1.76064757e-04 1.55639165e-04]
 [1.39809959e-02 7.74828577e-03 5.77099668e-03 ... 1.32157234e-04
  1.50119406e-04 8.35797618e-05]
 ...
 [5.45139551e-01 5.23382485e-01 4.01029170e-01 ... 6.29773512e-02
  1.07190460e-01 8.32358375e-02]
 [5.27476490e-01 5.04961014e-01 5.58033705e-01 ... 1.08580366e-01
  6.88599572e-02 5.62446676e-02]
 [3.92613381e-01 4.64424402e-01 4.52333659e-01 ... 7.64622092e-02
  1.17381632e-01 1.00739896e-01]]",4.0,606.0,train,augmented
"[[3.77663709e-02 2.98072658e-02 2.49960665e-02 ... 3.51648254e-04
  3.75863689e-04 4.26259445e-04]
 [5.05332723e-02 3.23020220e-02 2.89044641e-02 ... 4.30740562e-04
  4.66087949e-04 4.26605606e-04]
 [2.58263815e-02 1.58243161e-02 1.22862654e-02 ... 3.74148745e-04
  4.18943178e-04 2.45876960e-04]
 ...
 [5.49699664e-01 5.32388151e-01 4.33460116e-01 ... 6.99130297e-02
  1.09997794e-01 9.18367133e-02]
 [5.39144754e-01 5.12400746e-01 5.70163965e-01 ... 1.11874886e-01
  7.88464919e-02 6.69347793e-02]
 [4.23551857e-01 4.83487338e-01 4.83139485e-01 ... 8.39561522e-02
  1.21001475e-01 1.03105165e-01]]",4.0,606.0,train,augmented
"[[0.03921569 0.04313726 0.05098039 ... 0.04313726 0.04313726 0.04313726]
 [0.03921569 0.03921569 0.04705882 ... 0.04705882 0.04313726 0.03921569]
 [0.04313726 0.04705882 0.04705882 ... 0.05882353 0.05490196 0.05490196]
 ...
 [0.05882353 0.0627451  0.06666667 ... 0.07843138 0.07843138 0.07450981]
 [0.05882353 0.06666667 0.0627451  ... 0.07843138 0.07450981 0.06666667]
 [0.05882353 0.0627451  0.06666667 ... 0.07450981 0.05882353 0.05882353]]",1.0,1017.0,train,original
"[[0.11873339 0.11034065 0.10784643 ... 0.18017949 0.19071144 0.17340451]
 [0.11432454 0.11239214 0.10642129 ... 0.18283358 0.17723475 0.17725495]
 [0.11897755 0.11435521 0.11009856 ... 0.16907808 0.18058082 0.19125503]
 ...
 [0.12966141 0.12805226 0.11528128 ... 0.09522153 0.09494083 0.1076026 ]
 [0.12674874 0.13019153 0.11988491 ... 0.09392557 0.10347587 0.10240142]
 [0.12624477 0.1235214  0.12581639 ... 0.09172474 0.10385668 0.10741752]]",1.0,1017.0,train,reconstructed
"[[0.17840281 0.14288794 0.15784237 ... 0.7577426  0.81720895 0.81956816]
 [0.16286136 0.21662533 0.23129457 ... 0.7873038  0.79086787 0.78713584]
 [0.15771517 0.16281271 0.15326092 ... 0.6934083  0.7576413  0.75501734]
 ...
 [0.07766785 0.09005566 0.07636716 ... 0.08176763 0.08653308 0.09583693]
 [0.0789668  0.07078135 0.0995079  ... 0.07162049 0.06986065 0.07064383]
 [0.07540131 0.0868224  0.06175617 ... 0.07154999 0.06162985 0.09950335]]",1.0,1017.0,train,augmented
"[[4.97329049e-03 3.96281062e-03 2.59641581e-03 ... 1.99743226e-04
  2.16025408e-04 1.91772560e-04]
 [6.33594859e-03 3.15385940e-03 3.22608440e-03 ... 2.38355962e-04
  2.97098653e-04 2.36829816e-04]
 [3.19019426e-03 1.82284287e-03 1.21157232e-03 ... 2.27984172e-04
  1.93655462e-04 1.39555937e-04]
 ...
 [1.81447536e-01 1.95266277e-01 1.24977775e-01 ... 7.49405548e-02
  1.15532920e-01 7.74393901e-02]
 [1.52128160e-01 1.87671974e-01 1.63817465e-01 ... 1.04755737e-01
  7.19692186e-02 5.66762313e-02]
 [9.93703976e-02 1.57882020e-01 1.33188039e-01 ... 9.19797421e-02
  1.12006634e-01 1.10971473e-01]]",1.0,1017.0,train,augmented
"[[0.00814346 0.00689047 0.00475082 ... 0.00058015 0.0006079  0.000544  ]
 [0.01024726 0.00547038 0.00549629 ... 0.00065493 0.00079247 0.00065828]
 [0.00580111 0.00364742 0.00252875 ... 0.0006364  0.00055056 0.00041577]
 ...
 [0.1846177  0.19855638 0.13825996 ... 0.08127613 0.11700883 0.0860792 ]
 [0.15779431 0.18802375 0.1659869  ... 0.10667405 0.08033412 0.06759736]
 [0.11002238 0.16586693 0.14604212 ... 0.09920847 0.11534046 0.11407429]]",1.0,1017.0,train,augmented
"[[0.79607844 0.80000001 0.80784315 ... 0.86274511 0.85882354 0.88627452]
 [0.79607844 0.80000001 0.80392158 ... 0.86666667 0.84705883 0.85882354]
 [0.82352942 0.81960785 0.80784315 ... 0.88627452 0.85490197 0.86666667]
 ...
 [0.06666667 0.03921569 0.04313726 ... 0.35686275 0.58823532 0.84705883]
 [0.06666667 0.0627451  0.05882353 ... 0.40392157 0.66274512 0.88627452]
 [0.05490196 0.05098039 0.06666667 ... 0.4627451  0.73725492 0.94117647]]",4.0,71.0,train,original
"[[0.76202911 0.7688514  0.8005473  ... 0.6336022  0.62898749 0.62022352]
 [0.76167363 0.79002851 0.79842466 ... 0.63596928 0.62121612 0.62752193]
 [0.76602942 0.80825561 0.81346869 ... 0.63154703 0.57537204 0.60081202]
 ...
 [0.17458002 0.12974283 0.11693746 ... 0.10718992 0.13593498 0.14318578]
 [0.16334102 0.12907656 0.13713725 ... 0.12454459 0.11692853 0.1380069 ]
 [0.1562718  0.15182036 0.14351919 ... 0.10443994 0.12331548 0.15853323]]",4.0,71.0,train,reconstructed
"[[0.8344884  0.8742171  0.8979036  ... 0.9093607  0.92066765 0.91055036]
 [0.87776375 0.8914138  0.90112114 ... 0.9004021  0.89310974 0.88097084]
 [0.88128746 0.87894315 0.8901439  ... 0.87171805 0.88583046 0.8624049 ]
 ...
 [0.07735613 0.09067469 0.07618067 ... 0.08142216 0.07745654 0.11758357]
 [0.09054004 0.0653374  0.11627077 ... 0.05184254 0.05108417 0.05386917]
 [0.08294603 0.10310868 0.08073179 ... 0.06557782 0.05640782 0.0975766 ]]",4.0,71.0,train,augmented
"[[0.14329655 0.1024528  0.1077658  ... 0.0016879  0.00253772 0.00249647]
 [0.12199727 0.13589013 0.14053863 ... 0.00354607 0.00284104 0.00329142]
 [0.09736879 0.07671107 0.04555651 ... 0.00239694 0.00194403 0.00134356]
 ...
 [0.19603205 0.15369086 0.06934291 ... 0.08000714 0.12947497 0.06716743]
 [0.16487147 0.17496683 0.12424372 ... 0.13126476 0.08378902 0.06745378]
 [0.08199748 0.17271382 0.08219783 ... 0.06812584 0.09533052 0.11502457]]",4.0,71.0,train,augmented
"[[0.21522747 0.17068754 0.18666661 ... 0.00512305 0.00743942 0.00713696]
 [0.1876201  0.21493934 0.22164156 ... 0.00971439 0.00810156 0.00941926]
 [0.16603121 0.14417414 0.09530168 ... 0.00688145 0.00565989 0.00422625]
 ...
 [0.20452434 0.1548079  0.07901851 ... 0.08656602 0.1346584  0.0777826 ]
 [0.17496656 0.17485602 0.13053493 ... 0.13437727 0.09258121 0.08116063]
 [0.09108141 0.17782725 0.09334587 ... 0.07700168 0.10199826 0.12200402]]",4.0,71.0,train,augmented
"[[0.0627451  0.03137255 0.00784314 ... 0.05490196 0.03921569 0.03529412]
 [0.04705882 0.04313726 0.01960784 ... 0.05490196 0.03921569 0.01176471]
 [0.05882353 0.09019608 0.08235294 ... 0.10196079 0.05490196 0.03529412]
 ...
 [0.80784315 0.81176472 0.80000001 ... 0.67843139 0.67450982 0.69411767]
 [0.78431374 0.80000001 0.81176472 ... 0.67450982 0.69411767 0.68235296]
 [0.7764706  0.79215688 0.79215688 ... 0.64705884 0.64705884 0.65882355]]",2.0,2021.0,train,original
"[[0.11075533 0.1010806  0.08920655 ... 0.07882082 0.07403887 0.08814915]
 [0.11322966 0.10467607 0.08575155 ... 0.08576594 0.068523   0.08513913]
 [0.11871582 0.11142539 0.08867292 ... 0.09550938 0.08761761 0.07698119]
 ...
 [0.63286114 0.60861564 0.65512276 ... 0.54387575 0.54158384 0.57932895]
 [0.60906178 0.60928327 0.64251184 ... 0.53955793 0.5521937  0.57251537]
 [0.60085493 0.60465026 0.65052843 ... 0.5533911  0.55236781 0.54704565]]",2.0,2021.0,train,reconstructed
"[[0.11661887 0.10485569 0.11855902 ... 0.5071355  0.5750848  0.59383833]
 [0.10580003 0.14938755 0.11352988 ... 0.553059   0.5427915  0.57601196]
 [0.12101718 0.12994108 0.10662681 ... 0.45761323 0.5297558  0.48457223]
 ...
 [0.3450324  0.4188196  0.35787416 ... 0.3759483  0.38121518 0.3163609 ]
 [0.3825673  0.35543498 0.35886863 ... 0.38830712 0.37973753 0.38241178]
 [0.28846925 0.4305986  0.36417663 ... 0.3266935  0.29595688 0.34742263]]",2.0,2021.0,train,augmented
"[[7.2975289e-03 4.2140251e-03 2.1227670e-03 ... 8.8234992e-05
  7.4236625e-05 8.1542727e-05]
 [1.0053390e-02 4.0439651e-03 3.9251978e-03 ... 1.0969765e-04
  8.8575573e-05 8.3558007e-05]
 [3.8063796e-03 1.6246988e-03 1.4393500e-03 ... 8.3872619e-05
  7.9950652e-05 4.0296854e-05]
 ...
 [6.6776413e-01 6.9570827e-01 6.0532057e-01 ... 4.5298201e-01
  5.4980958e-01 4.0770268e-01]
 [6.5982860e-01 7.1109772e-01 7.2494537e-01 ... 5.0737429e-01
  3.5202226e-01 2.6033804e-01]
 [5.2109987e-01 5.6867230e-01 6.3763773e-01 ... 4.7668785e-01
  5.5475163e-01 5.0513536e-01]]",2.0,2021.0,train,augmented
"[[1.21231955e-02 7.52036879e-03 4.04900406e-03 ... 2.53637845e-04
  2.10232174e-04 2.43616741e-04]
 [1.62384454e-02 7.24836625e-03 6.79235021e-03 ... 2.99896696e-04
  2.45434523e-04 2.38988578e-04]
 [7.00457487e-03 3.32627632e-03 3.04497173e-03 ... 2.48759607e-04
  2.35295287e-04 1.20560624e-04]
 ...
 [6.68636322e-01 6.97725773e-01 6.22711122e-01 ... 4.79451716e-01
  5.53333163e-01 4.37504143e-01]
 [6.56167030e-01 7.04272866e-01 7.24396586e-01 ... 5.17814934e-01
  3.86865258e-01 3.06222230e-01]
 [5.42588353e-01 5.87101698e-01 6.55961037e-01 ... 4.99705613e-01
  5.57200193e-01 5.13811469e-01]]",2.0,2021.0,train,augmented
"[[0.05882353 0.03921569 0.02745098 ... 0.05098039 0.04705882 0.03529412]
 [0.0627451  0.05490196 0.04313726 ... 0.05490196 0.04705882 0.04313726]
 [0.07450981 0.07450981 0.05882353 ... 0.05882353 0.0627451  0.0627451 ]
 ...
 [0.47058824 0.46666667 0.47058824 ... 0.04705882 0.04705882 0.05098039]
 [0.47450981 0.47058824 0.47058824 ... 0.05490196 0.05098039 0.04313726]
 [0.47843137 0.47843137 0.47450981 ... 0.07058824 0.0627451  0.04705882]]",5.0,1927.0,train,original
"[[0.14674167 0.13389748 0.12126831 ... 0.08934176 0.08096429 0.09191546]
 [0.14678179 0.12948428 0.11235296 ... 0.07998701 0.0912428  0.09683064]
 [0.13142936 0.1232811  0.10879584 ... 0.06771757 0.08711945 0.09082562]
 ...
 [0.72221804 0.70320654 0.70254272 ... 0.12440684 0.13458133 0.13195209]
 [0.69172287 0.70287281 0.70391011 ... 0.13928382 0.14435594 0.13255936]
 [0.69910789 0.70835841 0.70871651 ... 0.13718663 0.13311866 0.15261371]]",5.0,1927.0,train,reconstructed
"[[0.1858965  0.13113075 0.14863144 ... 0.53835315 0.6713174  0.60432297]
 [0.14885393 0.15770888 0.21454374 ... 0.66826576 0.6257436  0.6850077 ]
 [0.15592581 0.13801807 0.13661991 ... 0.5386714  0.5854796  0.6168943 ]
 ...
 [0.41407844 0.44743213 0.43904793 ... 0.10038737 0.10077436 0.08681354]
 [0.33905685 0.36017662 0.4463405  ... 0.08338299 0.08767406 0.08042596]
 [0.32509467 0.43129262 0.32383505 ... 0.1160607  0.06655911 0.10138906]]",5.0,1927.0,train,augmented
"[[5.1071928e-03 4.5860554e-03 3.6651690e-03 ... 9.4019757e-05
  8.0900034e-05 1.0926993e-04]
 [7.9683131e-03 3.9855964e-03 2.9275292e-03 ... 8.8726985e-05
  1.3830407e-04 9.1585127e-05]
 [3.6755793e-03 1.9127113e-03 1.2475859e-03 ... 6.7632347e-05
  9.4925577e-05 6.3704363e-05]
 ...
 [7.8673667e-01 7.8915179e-01 6.9309914e-01 ... 8.6970031e-02
  1.7922279e-01 1.0893898e-01]
 [7.8397298e-01 7.6218277e-01 8.0018210e-01 ... 1.8394673e-01
  9.0474136e-02 8.0825597e-02]
 [6.6086406e-01 7.3431695e-01 7.6482356e-01 ... 1.0271358e-01
  1.9235720e-01 1.7179890e-01]]",5.0,1927.0,train,augmented
"[[8.4923347e-03 8.1361681e-03 6.8225334e-03 ... 2.7288395e-04
  2.3120095e-04 3.0925072e-04]
 [1.3079571e-02 7.1387356e-03 5.2258433e-03 ... 2.4605051e-04
  3.7649379e-04 2.5672774e-04]
 [6.8404307e-03 4.0129148e-03 2.6596955e-03 ... 1.9237454e-04
  2.6772750e-04 1.9229809e-04]
 ...
 [7.8556567e-01 7.9701239e-01 7.1712303e-01 ... 9.4829544e-02
  1.7818108e-01 1.1545208e-01]
 [7.8922904e-01 7.6752329e-01 8.0143923e-01 ... 1.8631355e-01
  1.0009752e-01 9.5069692e-02]
 [6.8661153e-01 7.4722326e-01 7.7998084e-01 ... 1.1143231e-01
  1.9472528e-01 1.7293029e-01]]",5.0,1927.0,train,augmented
"[[0.02352941 0.01960784 0.00784314 ... 0.03137255 0.01960784 0.00784314]
 [0.02352941 0.01176471 0.01176471 ... 0.02352941 0.02745098 0.01568628]
 [0.02352941 0.01568628 0.01960784 ... 0.01568628 0.02745098 0.02745098]
 ...
 [0.02352941 0.01960784 0.02352941 ... 0.31764707 0.30980393 0.3137255 ]
 [0.01960784 0.01960784 0.03137255 ... 0.32156864 0.30980393 0.30588236]
 [0.02352941 0.02352941 0.02352941 ... 0.32549021 0.3137255  0.30588236]]",1.0,1305.0,train,original
"[[0.08131605 0.07389554 0.07245947 ... 0.31083342 0.29939976 0.32355118]
 [0.07628557 0.0753085  0.07204161 ... 0.31424782 0.31609219 0.3292228 ]
 [0.07720543 0.06761295 0.07574084 ... 0.30187398 0.31331056 0.33172503]
 ...
 [0.04771091 0.03793598 0.03922588 ... 0.42085534 0.41189051 0.4214026 ]
 [0.04692748 0.04871583 0.03980828 ... 0.41595533 0.41454998 0.4628264 ]
 [0.05196125 0.04634495 0.04248864 ... 0.44317642 0.42331988 0.45173848]]",1.0,1305.0,train,reconstructed
"[[0.1529881  0.14999615 0.15697016 ... 0.84266305 0.8686283  0.89386964]
 [0.15043855 0.18560345 0.18880165 ... 0.86902106 0.85443944 0.8606172 ]
 [0.13220908 0.14202137 0.1289331  ... 0.8154581  0.8661801  0.8334551 ]
 ...
 [0.03791999 0.0366906  0.03861443 ... 0.3214536  0.36189473 0.41184413]
 [0.04186623 0.02779221 0.05170421 ... 0.34212527 0.28642958 0.30483806]
 [0.0484157  0.03827158 0.03845658 ... 0.31696326 0.32169998 0.35474908]]",1.0,1305.0,train,augmented
"[[0.00382822 0.00249197 0.00167357 ... 0.00084457 0.00097728 0.00072527]
 [0.00411335 0.00199862 0.00213415 ... 0.0011269  0.00133909 0.00101895]
 [0.00244165 0.00099781 0.0006773  ... 0.00095199 0.00084755 0.00068339]
 ...
 [0.07114314 0.07006591 0.03375456 ... 0.258224   0.39543    0.19835687]
 [0.05302459 0.08960401 0.046314   ... 0.37131175 0.21611221 0.18474686]
 [0.02673903 0.06661523 0.03124375 ... 0.33543158 0.32239485 0.4081273 ]]",1.0,1305.0,train,augmented
"[[0.00616488 0.00436792 0.00312605 ... 0.00242949 0.00271239 0.00206888]
 [0.00665629 0.00343143 0.00373195 ... 0.00307576 0.00355271 0.00280252]
 [0.00447598 0.00197401 0.00143718 ... 0.00264679 0.00242961 0.00203652]
 ...
 [0.07135726 0.06970208 0.03685347 ... 0.28144932 0.40162468 0.2213086 ]
 [0.05438686 0.08784267 0.04613558 ... 0.38519472 0.24691781 0.22278492]
 [0.02990687 0.06957348 0.03403695 ... 0.36365    0.33865616 0.42216042]]",1.0,1305.0,train,augmented
"[[0.38039216 0.55686277 0.69411767 ... 0.05098039 0.05882353 0.07058824]
 [0.29019609 0.44313726 0.57647061 ... 0.0627451  0.06666667 0.07450981]
 [0.21568628 0.32941177 0.43529412 ... 0.10196079 0.09411765 0.09411765]
 ...
 [0.09803922 0.09019608 0.08627451 ... 0.08627451 0.08627451 0.08627451]
 [0.07450981 0.07843138 0.07450981 ... 0.09019608 0.09411765 0.08627451]
 [0.07843138 0.07843138 0.08627451 ... 0.09019608 0.09019608 0.08627451]]",4.0,47.0,train,original
"[[0.44988206 0.43532851 0.44533873 ... 0.09455533 0.09504325 0.09631552]
 [0.47516733 0.41849682 0.452912   ... 0.09727916 0.0892698  0.09177572]
 [0.46185035 0.46133918 0.43061352 ... 0.09709454 0.08674657 0.08247999]
 ...
 [0.21379466 0.19931003 0.19737041 ... 0.06914677 0.07184444 0.08790386]
 [0.22105213 0.20108153 0.20361601 ... 0.06019635 0.09136438 0.09016428]
 [0.22172369 0.20595065 0.21453692 ... 0.07353392 0.07818043 0.07134885]]",4.0,47.0,train,reconstructed
"[[0.52570796 0.5348763  0.52816004 ... 0.57753986 0.66636723 0.5872685 ]
 [0.54354227 0.5171717  0.5854981  ... 0.60784507 0.6317174  0.58339715]
 [0.5650959  0.48309442 0.54762125 ... 0.5207689  0.54767376 0.547176  ]
 ...
 [0.07340378 0.1260106  0.08233096 ... 0.06848772 0.06855121 0.06657881]
 [0.08829717 0.08602619 0.09232266 ... 0.05004124 0.06295766 0.05487619]
 [0.08636779 0.10226854 0.07600464 ... 0.05469185 0.05562813 0.07865999]]",4.0,47.0,train,augmented
"[[2.5424302e-02 1.5069174e-02 1.2670604e-02 ... 9.4201932e-05
  1.1959926e-04 1.2878969e-04]
 [3.0825196e-02 1.8828880e-02 1.8787339e-02 ... 1.4346327e-04
  1.5509664e-04 1.4037728e-04]
 [1.3627986e-02 8.3749555e-03 5.7564816e-03 ... 1.2691590e-04
  1.2762427e-04 6.4485241e-05]
 ...
 [2.8865945e-01 2.2827695e-01 1.3420585e-01 ... 5.2496389e-02
  9.0455435e-02 7.0620097e-02]
 [2.4956813e-01 2.4727003e-01 2.4551295e-01 ... 8.6903587e-02
  6.4093024e-02 5.1105250e-02]
 [1.4037006e-01 2.0271371e-01 1.6065605e-01 ... 6.3778326e-02
  8.6037681e-02 9.1702372e-02]]",4.0,47.0,train,augmented
"[[4.1478138e-02 2.6672071e-02 2.3505440e-02 ... 2.7289955e-04
  3.3722771e-04 3.6227066e-04]
 [4.9684688e-02 3.2304712e-02 3.2299262e-02 ... 3.9449119e-04
  4.1828415e-04 3.8397676e-04]
 [2.4825014e-02 1.6804522e-02 1.2090192e-02 ... 3.6041424e-04
  3.5989290e-04 1.9397479e-04]
 ...
 [2.9392603e-01 2.3519321e-01 1.5104742e-01 ... 5.9339326e-02
  9.4320431e-02 7.9427265e-02]
 [2.6038808e-01 2.5181752e-01 2.5363585e-01 ... 8.9359783e-02
  7.5006254e-02 6.1285555e-02]
 [1.5872397e-01 2.1660103e-01 1.7839660e-01 ... 7.0518374e-02
  9.1041513e-02 9.3985103e-02]]",4.0,47.0,train,augmented
"[[0.50196081 0.50196081 0.50196081 ... 0.09411765 0.04705882 0.01568628]
 [0.49803922 0.49803922 0.50196081 ... 0.07450981 0.05490196 0.03137255]
 [0.47843137 0.48627451 0.48627451 ... 0.04313726 0.03529412 0.02745098]
 ...
 [0.48627451 0.47843137 0.48235294 ... 0.05882353 0.06666667 0.07058824]
 [0.48627451 0.47843137 0.48235294 ... 0.05882353 0.07450981 0.07058824]
 [0.47843137 0.47450981 0.48235294 ... 0.05882353 0.07843138 0.07843138]]",2.0,364.0,train,original
"[[0.17739232 0.17101441 0.17348751 ... 0.091818   0.09629504 0.089557  ]
 [0.20003806 0.19798878 0.1811042  ... 0.09355589 0.09712934 0.09106955]
 [0.19879317 0.21015784 0.20193672 ... 0.08167694 0.07473332 0.07346228]
 ...
 [0.35963976 0.40859735 0.38776195 ... 0.05466305 0.06218896 0.06393532]
 [0.39804557 0.41413265 0.37862945 ... 0.07206576 0.06193578 0.06689054]
 [0.35134524 0.39171213 0.35630679 ... 0.05642654 0.07112848 0.06981185]]",2.0,364.0,train,reconstructed
"[[0.4662511  0.44362974 0.522312   ... 0.67469627 0.73650193 0.7089899 ]
 [0.48215744 0.5707536  0.5621956  ... 0.6659423  0.64071506 0.6281473 ]
 [0.4592437  0.47932822 0.41091645 ... 0.6496284  0.6600536  0.64614505]
 ...
 [0.28039154 0.2945128  0.26418525 ... 0.05916145 0.05054609 0.07649182]
 [0.28035608 0.28887022 0.33146605 ... 0.05550314 0.04826822 0.04867021]
 [0.23444727 0.29576945 0.21473919 ... 0.04406276 0.04735899 0.08807661]]",2.0,364.0,train,augmented
"[[7.8636939e-03 6.8883463e-03 4.7185100e-03 ... 1.1745214e-04
  1.2674670e-04 1.3095734e-04]
 [1.2417322e-02 6.5682088e-03 7.4455282e-03 ... 2.0027644e-04
  2.0330850e-04 1.6627215e-04]
 [6.6739717e-03 3.4599081e-03 2.5261082e-03 ... 1.2602362e-04
  1.0214428e-04 6.9778282e-05]
 ...
 [3.1687772e-01 4.0931347e-01 2.2506425e-01 ... 4.8885453e-02
  9.4042122e-02 3.7168827e-02]
 [3.3435318e-01 3.3297318e-01 2.7360010e-01 ... 8.4218495e-02
  4.8573334e-02 3.1226091e-02]
 [1.7579007e-01 3.3905393e-01 2.1452917e-01 ... 6.1221205e-02
  8.3897464e-02 6.7560360e-02]]",2.0,364.0,train,augmented
"[[1.27229355e-02 1.20392973e-02 8.77106190e-03 ... 3.30159644e-04
  3.58707184e-04 3.61885206e-04]
 [2.00351495e-02 1.15462421e-02 1.30200852e-02 ... 5.39413828e-04
  5.47555741e-04 4.56805748e-04]
 [1.18484348e-02 6.92973053e-03 5.25493408e-03 ... 3.49114795e-04
  2.89461517e-04 2.07471399e-04]
 ...
 [3.26889217e-01 4.18029010e-01 2.50153661e-01 ... 5.34818321e-02
  9.60334614e-02 4.20917198e-02]
 [3.49343181e-01 3.41856122e-01 2.85179645e-01 ... 8.62904787e-02
  5.51567301e-02 3.66484672e-02]
 [1.95012704e-01 3.62426132e-01 2.38177568e-01 ... 6.66411221e-02
  8.65168497e-02 7.00093359e-02]]",2.0,364.0,train,augmented
"[[0.05098039 0.05490196 0.04705882 ... 0.23137255 0.21176471 0.17647059]
 [0.05490196 0.04705882 0.03529412 ... 0.23921569 0.20784314 0.13725491]
 [0.05490196 0.03921569 0.04705882 ... 0.23921569 0.23137255 0.17254902]
 ...
 [0.66666669 0.65882355 0.65882355 ... 0.53725493 0.53333336 0.5529412 ]
 [0.64313728 0.63921571 0.64313728 ... 0.56078434 0.57254905 0.58823532]
 [0.64313728 0.63921571 0.63529414 ... 0.60784316 0.61960787 0.61960787]]",4.0,523.0,train,original
"[[0.16183738 0.15283808 0.16213372 ... 0.08373358 0.06940839 0.07861783]
 [0.18927538 0.15705083 0.13305967 ... 0.06570002 0.08015381 0.07786231]
 [0.16391668 0.15668884 0.13589293 ... 0.06562296 0.06679832 0.07465599]
 ...
 [0.75812203 0.77216244 0.76444238 ... 0.48365116 0.4956184  0.46047452]
 [0.76124889 0.76743555 0.76392967 ... 0.49510771 0.49167189 0.44205654]
 [0.73427594 0.75249416 0.77270341 ... 0.46905801 0.47467288 0.4709644 ]]",4.0,523.0,train,reconstructed
"[[0.2633626  0.20541395 0.23295544 ... 0.53954816 0.65546334 0.61079955]
 [0.21750338 0.25186095 0.28721094 ... 0.6304207  0.6069548  0.64881647]
 [0.23189485 0.20835254 0.19153644 ... 0.58217174 0.5978235  0.607856  ]
 ...
 [0.49872628 0.52038044 0.57546645 ... 0.37121943 0.35811293 0.33188358]
 [0.48148173 0.45500857 0.5619629  ... 0.2953726  0.35196078 0.31086996]
 [0.46479917 0.5184599  0.4688796  ... 0.39909393 0.28667775 0.32103702]]",4.0,523.0,train,augmented
